gene	node_0_0_value	node_0_1_value	node_1_0_value	node_1_1_value	node_2_0_value	node_2_1_value	node_3_0_value	node_3_1_value	node_4_0_value	node_4_1_value	node_5_0_value	node_5_1_value	node_6_0_value	node_0_0_selected	node_0_1_selected	node_1_0_selected	node_1_1_selected	node_2_0_selected	node_2_1_selected	node_3_0_selected	node_3_1_selected	node_4_0_selected	node_4_1_selected	node_5_0_selected	node_5_1_selected	node_6_0_selected
NUP188	0.403185177558	0.403185177558	-0.202963298111	-0.202963298111	-0.0217662335864	-0.0217662335864	-0.114221241863	-0.114221241863	0.434193039029	0.434193039029	-0.00624489152957	-0.00624489152957	0.193503540122	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT14	-1.68168454955	-1.68168454955	-2.35173739486	-2.35173739486	-2.80983347789	-2.80983347789	-1.83273876221	-1.83273876221	-2.11858662176	-2.11858662176	-1.34473929031	-1.34473929031	-4.18462473541	1	1	1	1	1	1	1	1	1	1	1	1	1
COPG2	-0.0393155954869	-0.0393155954869	0.908366769521	0.908366769521	-0.41693941891	-0.41693941891	0.34268382843	0.34268382843	0.841355740481	0.841355740481	0.777380175344	0.777380175344	0.208027816259	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNJ2	-0.356553829232	-0.356553829232	-0.875409755703	-0.875409755703	-1.06064493954	-1.06064493954	0.567847304945	0.567847304945	0.0454897632812	0.0454897632812	-0.227507825392	-0.227507825392	0.0547567188856	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZK1	1.67664951423	1.67664951423	1.90523555952	1.90523555952	-4.25644521793	-4.25644521793	-1.41033111857	-1.41033111857	0.968262668022	0.968262668022	0.0677209969978	0.0677209969978	0.843553571165	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT3	0.806281897271	0.806281897271	0.760306712454	0.760306712454	0.7709291137	0.7709291137	0.404923659794	0.404923659794	0.132320635399	0.132320635399	0.338757645154	0.338757645154	-0.205522152239	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT2	2.44129441327	2.44129441327	1.67669979323	1.67669979323	2.11772190025	2.11772190025	0.746375478409	0.746375478409	-1.69149782202	-1.69149782202	1.88739736691	1.88739736691	1.73122087508	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT1	0.625517593237	0.625517593237	0.601159481848	0.601159481848	0.822901256958	0.822901256958	-0.0527663107727	-0.0527663107727	-0.166766049531	-0.166766049531	0.760164573582	0.760164573582	0.347590979246	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT6	-0.425249551081	-0.425249551081	-0.245471295043	-0.245471295043	-0.486695431315	-0.486695431315	0.234847105022	0.234847105022	0.021447764854	0.021447764854	-0.47508227501	-0.47508227501	-0.0977153246687	0	0	0	0	0	0	0	0	0	0	0	0	0
REG1B	18.6582289193	18.6582289193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
OSR1	-1.74618925991	-1.74618925991	-2.2189633183	-2.2189633183	-2.6792475892	-2.6792475892	-3.1419401079	-3.1419401079	-2.2004388793	-2.2004388793	-0.359814023639	-0.359814023639	-4.59074720055	0	0	0	0	0	0	0	0	0	0	0	0	0
OSR2	-0.387574858575	-0.387574858575	-1.09812406368	-1.09812406368	-0.0026872074378	-0.0026872074378	0.0933199124094	0.0933199124094	-1.87143571086	-1.87143571086	-2.05998543329	-2.05998543329	0.133010085577	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP5	0.558004710326	0.558004710326	0.646989444365	0.646989444365	0.816903298928	0.816903298928	0.611257444976	0.611257444976	0.339424539794	0.339424539794	0.790189436856	0.790189436856	0.537297583329	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP4	0.110819250655	0.110819250655	-0.0776660630004	-0.0776660630004	0.102608847744	0.102608847744	0.278267233338	0.278267233338	1.00295114047	1.00295114047	0.48873451942	0.48873451942	0.262259155274	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP1	0.0304371819938	0.0304371819938	-0.334462954212	-0.334462954212	0.14908518835	0.14908518835	-0.307323518031	-0.307323518031	-0.132229295247	-0.132229295247	0.0595818931708	0.0595818931708	-0.0496762637602	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP3	0.921042986982	0.921042986982	1.1048694025	1.1048694025	0.630763606087	0.630763606087	0.517828584295	0.517828584295	0.659104589807	0.659104589807	1.15006303596	1.15006303596	1.00053374782	0	0	0	0	0	0	0	0	0	0	0	0	0
NFATC2IP	0.00468300238741	0.00468300238741	0.103530346137	0.103530346137	-0.156692299731	-0.156692299731	-0.231249601569	-0.231249601569	0.369015690239	0.369015690239	-0.0437347070929	-0.0437347070929	1.09109883075	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP8	-0.583991374802	-0.583991374802	-0.243832702487	-0.243832702487	0.10243576845	0.10243576845	-0.637175916034	-0.637175916034	-0.602665945493	-0.602665945493	-0.76365769984	-0.76365769984	-0.977336284166	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHA2	0.162567917367	0.162567917367	-3.37815976968	-3.37815976968	-1.55324041696	-1.55324041696	-1.03455667928	-1.03455667928	-1.62712224246	-1.62712224246	1.43259361765	1.43259361765	-1.08251586689	0	0	0	0	0	0	0	0	0	0	0	0	0
BPNT1	0.385929507925	0.385929507925	0.429964874199	0.429964874199	1.05440230487	1.05440230487	0.184432038167	0.184432038167	0.930899202277	0.930899202277	0.211765359423	0.211765359423	0.0900383917075	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHA7	-0.387846677954	-0.387846677954	-1.3362426717	-1.3362426717	-0.267010463038	-0.267010463038	-0.362366840104	-0.362366840104	-0.339273654213	-0.339273654213	1.86156936653	1.86156936653	-0.827973455449	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHA4	-1.40421330805	-1.40421330805	-1.14027806713	-1.14027806713	-3.68607566594	-3.68607566594	-1.95398097767	-1.95398097767	-1.82215254157	-1.82215254157	1.35458077903	1.35458077903	-1.67033056704	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF4A1	-0.0250971759869	-0.0250971759869	-0.182630533438	-0.182630533438	0.16922264482	0.16922264482	-0.158307383076	-0.158307383076	-0.257453073816	-0.257453073816	0.00367235509115	0.00367235509115	-0.0754567990967	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF10A	-0.627911550805	-0.627911550805	-1.11664206467	-1.11664206467	-0.553859865504	-0.553859865504	0.902943865468	0.902943865468	0.302953377767	0.302953377767	-0.351991169302	-0.351991169302	-1.12406532773	0	0	0	0	0	0	0	0	0	0	0	0	0
TIPIN	-0.454501699667	-0.454501699667	-0.295179239232	-0.295179239232	-0.688966246634	-0.688966246634	-0.225503579104	-0.225503579104	0.391734704403	0.391734704403	-0.102215007597	-0.102215007597	0.602057243637	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL9	1.32365905485	1.32365905485	1.21682220948	1.21682220948	1.02900818068	1.02900818068	1.80722764477	1.80722764477	1.54070610514	1.54070610514	1.69561875098	1.69561875098	0.704747455346	0	0	0	0	0	0	0	0	0	0	0	0	0
EPM2AIP1	-0.729622750784	-0.729622750784	-0.866923781151	-0.866923781151	-1.00179059432	-1.00179059432	0.214630101733	0.214630101733	-0.410622324641	-0.410622324641	-1.04547348383	-1.04547348383	0.101428847238	0	0	0	0	0	0	0	0	0	0	0	0	0
RNMT	-0.612147935287	-0.612147935287	-0.123271780706	-0.123271780706	-0.473112267997	-0.473112267997	-0.687842597197	-0.687842597197	0.0262953369036	0.0262953369036	-0.180521501648	-0.180521501648	-0.301450856307	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL6	-1.13874477027	-1.13874477027	-0.930338426014	-0.930338426014	-1.18592936549	-1.18592936549	-0.801274171534	-0.801274171534	-1.71589995083	-1.71589995083	-2.10561800947	-2.10561800947	-0.305042504718	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL3	1.8057015435	1.8057015435	1.03939968878	1.03939968878	1.69870231807	1.69870231807	1.20340333618	1.20340333618	0.491652863337	0.491652863337	0.518475591219	0.518475591219	-0.457395775324	0	0	0	0	0	0	1	0	0	0	0	0	0
BCL2	-0.0587890713596	-0.0587890713596	-0.097449933059	-0.097449933059	-1.42478806605	-1.42478806605	-0.170628856846	-0.170628856846	-0.128765800723	-0.128765800723	-0.146252531095	-0.146252531095	-0.420680632008	1	1	1	1	1	1	1	1	1	1	1	1	1
BLID	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	-17.001573513	0	0	0	0	0	0	0	0	0	0	0	0	0
CDX1	1.66113413825	1.66113413825	1.32525493064	1.32525493064	2.83715640676	2.83715640676	-0.164005713693	-0.164005713693	0.70284129849	0.70284129849	1.26779143607	1.26779143607	0.372985364616	0	0	0	0	0	0	0	0	0	0	0	0	0
NPEPL1	0.460058286637	0.460058286637	0.580418968746	0.580418968746	0.781226112096	0.781226112096	-0.57501826878	-0.57501826878	-0.452594631146	-0.452594631146	0.2693102806	0.2693102806	0.515271399639	0	0	0	0	0	0	0	0	0	0	0	0	0
CDX2	-18.8374413668	-18.8374413668	0.324578638114	0.324578638114	3.3839619627	3.3839619627	-18.8374413668	-18.8374413668	-18.8374413668	-18.8374413668	-18.8374413668	-18.8374413668	-18.8374413668	0	0	0	0	0	0	0	0	0	0	0	0	0
CLMN	-1.26905369531	-1.26905369531	-0.420722755801	-0.420722755801	0.119990710727	0.119990710727	0.0922124199359	0.0922124199359	-0.165074068441	-0.165074068441	0.213437032482	0.213437032482	0.307741651197	0	0	0	0	0	0	0	0	0	0	0	0	0
PLK4	1.43827289657	1.43827289657	0.244577294115	0.244577294115	2.66801755673	2.66801755673	0.848262610862	0.848262610862	1.40815168279	1.40815168279	1.10909446219	1.10909446219	0.829727081049	0	0	0	0	0	0	0	0	0	0	0	0	0
LRFN1	0.814134678031	0.814134678031	1.17761442155	1.17761442155	-0.10468874163	-0.10468874163	1.89142074263	1.89142074263	1.24862211966	1.24862211966	1.5607183873	1.5607183873	1.4397484251	0	0	0	0	0	0	0	0	0	0	0	0	0
LYRM7	-1.24234691512	-1.24234691512	-0.865118868634	-0.865118868634	-1.86163206326	-1.86163206326	-1.11819058788	-1.11819058788	-0.927960615759	-0.927960615759	-0.908205755907	-0.908205755907	-1.13501867109	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPA3P1	0.31077205009	0.31077205009	-0.0815467933544	-0.0815467933544	0.0231201720673	0.0231201720673	0.307357601945	0.307357601945	0.403951212031	0.403951212031	0.333811460566	0.333811460566	0.316973374212	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAH2	1.049426499	1.049426499	1.07386368063	1.07386368063	0.773087541101	0.773087541101	1.29377964442	1.29377964442	1.03728802771	1.03728802771	0.709203652614	0.709203652614	0.33785157464	0	0	0	0	0	0	0	0	0	0	0	0	0
NKX2-2	5.50238568804	5.50238568804	9.19960010031	9.19960010031	2.85598293918	2.85598293918	-19.3654203904	-19.3654203904	-1.0372495057	-1.0372495057	7.26800355431	7.26800355431	-19.3654203904	0	0	0	0	0	0	0	0	0	0	0	0	0
NKX2-3	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	-17.9470267753	0.761575546866	0.761575546866	-17.9470267753	0	0	0	0	0	0	0	0	0	0	0	0	0
NKX2-1	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	-21.0380474556	0	0	0	0	0	0	0	0	0	0	0	0	0
NKX2-5	0.281313123431	0.281313123431	-21.3770435122	-21.3770435122	-21.3770435122	-21.3770435122	0.766004882225	0.766004882225	-21.3770435122	-21.3770435122	-1.66844287385	-1.66844287385	-2.91940212371	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL23	-1.66565023641	-1.66565023641	-1.01143285908	-1.01143285908	-1.97387348378	-1.97387348378	0.350842733986	0.350842733986	0.337513328767	0.337513328767	-0.426356630641	-0.426356630641	-0.333285076332	0	0	0	0	0	0	0	0	0	0	0	0	0
CYFIP1	-0.240292381207	-0.240292381207	-0.270939979373	-0.270939979373	-0.534984494963	-0.534984494963	-0.180218606398	-0.180218606398	0.270753601283	0.270753601283	-0.360323819442	-0.360323819442	0.0512480170129	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPNS2	-2.66827740285	-2.66827740285	-0.579525456094	-0.579525456094	-21.3265063222	-21.3265063222	-2.99090225198	-2.99090225198	-1.99833762938	-1.99833762938	-21.3265063222	-21.3265063222	-21.3265063222	0	0	0	0	0	0	0	0	0	0	0	0	0
OAS1	-0.422214155282	-0.422214155282	-0.462477247708	-0.462477247708	0.617001654254	0.617001654254	2.26729943965	2.26729943965	-1.64304542905	-1.64304542905	-0.506099406139	-0.506099406139	0.228814794849	0	0	0	0	0	0	0	0	0	0	0	0	0
OAS3	0.325745363327	0.325745363327	-0.304595746834	-0.304595746834	0.34142302683	0.34142302683	2.20076615715	2.20076615715	-0.359888783969	-0.359888783969	-0.602331660796	-0.602331660796	0.947181785567	0	0	0	0	0	0	0	0	0	0	0	0	0
OAS2	-0.335742006566	-0.335742006566	-0.342941686469	-0.342941686469	1.14577930664	1.14577930664	2.50292394928	2.50292394928	-0.819219748792	-0.819219748792	-0.680217222617	-0.680217222617	0.676074487418	0	0	0	0	0	0	0	0	0	0	0	0	0
CWC15	0.017681498389	0.017681498389	0.372724236494	0.372724236494	0.120021836824	0.120021836824	-0.514940830877	-0.514940830877	-0.693917628611	-0.693917628611	-0.0832137547181	-0.0832137547181	-0.498282054148	0	0	0	0	0	0	0	0	0	0	0	0	0
TTYH2	-1.05703741953	-1.05703741953	-0.429284306754	-0.429284306754	-0.897474115497	-0.897474115497	-0.432313371949	-0.432313371949	-0.992671425388	-0.992671425388	-0.624064006812	-0.624064006812	-1.27521761334	0	0	0	0	0	0	0	0	0	0	0	0	0
TLE2	-0.415313478848	-0.415313478848	-0.431792609493	-0.431792609493	-0.498731186434	-0.498731186434	-1.26796444498	-1.26796444498	-0.109941542045	-0.109941542045	0.417372799478	0.417372799478	-0.879504428303	0	0	0	0	0	0	0	0	0	0	0	0	0
GPT	-1.2545013323	-1.2545013323	-0.492532796325	-0.492532796325	-1.90445198417	-1.90445198417	-4.44221480445	-4.44221480445	-3.79776010558	-3.79776010558	-1.00015123818	-1.00015123818	-2.48376897715	0	0	0	0	0	0	0	0	0	0	0	0	0
STK11IP	1.05477132441	1.05477132441	0.943859541387	0.943859541387	1.53492943945	1.53492943945	-0.0444502089503	-0.0444502089503	0.0904829558887	0.0904829558887	0.516457365665	0.516457365665	0.670671730778	0	0	0	0	0	0	0	0	0	0	0	0	0
THBS2	2.21278967585	2.21278967585	1.81920607746	1.81920607746	0.765158757242	0.765158757242	1.1789481011	1.1789481011	1.42736021261	1.42736021261	-0.569302350277	-0.569302350277	1.45452396885	0	0	0	0	0	0	0	0	0	0	0	0	0
C18orf19	-0.576867862236	-0.576867862236	-0.0427729161106	-0.0427729161106	-0.0334378208946	-0.0334378208946	-0.369944398296	-0.369944398296	0.0475642024334	0.0475642024334	-0.0424997855671	-0.0424997855671	-0.107979359556	0	0	0	0	0	0	0	0	0	0	0	0	0
MTM1	-0.482541667105	-0.482541667105	-0.626839619863	-0.626839619863	-0.9605241685	-0.9605241685	-0.298725181331	-0.298725181331	-0.666396068727	-0.666396068727	-0.519624368573	-0.519624368573	-0.460573647878	0	0	0	0	0	0	0	0	0	0	0	0	0
OASL	0.609581817762	0.609581817762	0.516817099758	0.516817099758	1.90593499362	1.90593499362	2.79292480834	2.79292480834	-0.493078019609	-0.493078019609	-0.268899597265	-0.268899597265	0.770437938407	0	0	0	0	0	0	0	0	0	0	0	0	0
CCIN	1.02354631812	1.02354631812	1.48768068832	1.48768068832	-0.400459386518	-0.400459386518	0.700904177283	0.700904177283	0.975686663817	0.975686663817	-0.813727709063	-0.813727709063	0.257254665682	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1G2	1.18072900187	1.18072900187	0.905546432945	0.905546432945	1.01342263039	1.01342263039	-0.167314784793	-0.167314784793	0.443570581191	0.443570581191	0.720794201261	0.720794201261	0.630945849294	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1G3	-0.397703869489	-0.397703869489	-0.562241389981	-0.562241389981	-0.937002530514	-0.937002530514	0.376816972488	0.376816972488	0.285066546129	0.285066546129	-0.483639134915	-0.483639134915	-0.127879351634	0	0	0	0	0	0	0	0	0	0	0	0	0
NTRK1	1.3784820472	1.3784820472	2.34608574955	2.34608574955	0.820509167498	0.820509167498	-0.895243808691	-0.895243808691	0.475639448412	0.475639448412	-0.969819819451	-0.969819819451	-0.0363409378424	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB1	-0.227542878486	-0.227542878486	0.312150303597	0.312150303597	0.0913985009657	0.0913985009657	0.314605176484	0.314605176484	0.00514328707612	0.00514328707612	-0.128778807384	-0.128778807384	-0.902361095615	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB3	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	-21.5876040758	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB2	-1.62668308834	-1.62668308834	-3.93036945721	-3.93036945721	-24.0923882325	-24.0923882325	-1.43475118393	-1.43475118393	-2.76427598159	-2.76427598159	-4.38378759411	-4.38378759411	-5.63474684398	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB5	-2.33397706659	-2.33397706659	-2.09276908791	-2.09276908791	-4.09188550019	-4.09188550019	-1.05517079774	-1.05517079774	-1.75014692967	-1.75014692967	-1.97649570909	-1.97649570909	-4.50283900817	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB4	-2.45304687917	-2.45304687917	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	-21.1112757985	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB6	-0.173321279514	-0.173321279514	0.268494591221	0.268494591221	-0.0117928864599	-0.0117928864599	0.158088853053	0.158088853053	-0.0267430661461	-0.0267430661461	0.133347773666	0.133347773666	-1.20960613171	0	0	0	0	0	0	0	0	0	0	0	0	0
PCGF1	0.778661649571	0.778661649571	0.809275581895	0.809275581895	0.698738056596	0.698738056596	0.0875978562731	0.0875978562731	0.0982148341632	0.0982148341632	0.213434049749	0.213434049749	0.067444728236	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM76B	-0.573332395621	-0.573332395621	-0.261616792113	-0.261616792113	-0.676264572444	-0.676264572444	-0.90585803631	-0.90585803631	-1.23416379449	-1.23416379449	-0.508375977262	-0.508375977262	-1.17762549655	0	0	0	0	0	0	0	0	0	0	0	0	0
PCGF3	0.671530545043	0.671530545043	0.861138669253	0.861138669253	0.0802293974962	0.0802293974962	-0.00745533450736	-0.00745533450736	-0.420175967196	-0.420175967196	-0.348598806305	-0.348598806305	-0.144119109708	0	0	0	0	0	0	0	0	0	0	0	0	0
PCGF2	3.13026570401	3.13026570401	1.13740210168	1.13740210168	0.881758554553	0.881758554553	1.08019357872	1.08019357872	1.06621135733	1.06621135733	0.938669534939	0.938669534939	0.583401366314	0	0	0	0	0	0	0	0	0	0	0	0	0
PCGF5	-1.37961143886	-1.37961143886	-1.59359330948	-1.59359330948	-1.456580202	-1.456580202	-0.15644250529	-0.15644250529	-0.807635269244	-0.807635269244	-0.739750208489	-0.739750208489	-1.6254400973	0	0	0	0	0	0	0	0	0	0	0	0	0
CX3CR1	-1.30831276116	-1.30831276116	-0.0803622920171	-0.0803622920171	-0.686155350771	-0.686155350771	-1.15024023569	-1.15024023569	-1.49758313617	-1.49758313617	-4.06815199022	-4.06815199022	-1.60541659468	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC613037	-5.21497930254	-5.21497930254	-5.12282072234	-5.12282072234	0.106480817984	0.106480817984	-2.24870032448	-2.24870032448	-2.25630161504	-2.25630161504	-1.57622051473	-1.57622051473	1.64041581106	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGED1	1.34498008484	1.34498008484	1.05974478599	1.05974478599	1.00485314215	1.00485314215	1.19898217174	1.19898217174	1.43360729191	1.43360729191	0.180176072564	0.180176072564	-0.956824733039	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGED2	2.24019371876	2.24019371876	2.35006619845	2.35006619845	0.976070904866	0.976070904866	1.82029616731	1.82029616731	1.57747378803	1.57747378803	1.78742085973	1.78742085973	1.59390294937	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf64	0.0611880197777	0.0611880197777	-0.166666015812	-0.166666015812	0.435053223594	0.435053223594	0.882738569187	0.882738569187	0.275247988787	0.275247988787	-0.155964981033	-0.155964981033	0.371322729021	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGED4	1.16038720298	1.16038720298	-0.0863273444682	-0.0863273444682	-0.262984437321	-0.262984437321	1.68011650918	1.68011650918	0.180886860872	0.180886860872	-1.524885815	-1.524885815	-1.99326951887	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf62	-0.113605860725	-0.113605860725	0.604297627173	0.604297627173	0.500570088803	0.500570088803	-0.0303697809372	-0.0303697809372	-0.170281934025	-0.170281934025	-0.0342728964355	-0.0342728964355	-0.460404036283	0	0	0	0	0	0	0	0	0	0	0	0	0
NFS1	-0.320537492313	-0.320537492313	-0.0215709293664	-0.0215709293664	0.245049240773	0.245049240773	0.345322536107	0.345322536107	-0.0281652647562	-0.0281652647562	0.0635095341447	0.0635095341447	0.596000763744	0	0	0	0	0	0	0	0	0	0	0	0	0
C18orf10	-0.0368992679613	-0.0368992679613	-0.527286037447	-0.527286037447	-0.037810449219	-0.037810449219	-0.988018587133	-0.988018587133	-0.1254422488	-0.1254422488	-0.262644990147	-0.262644990147	-0.33523652831	0	0	0	0	0	0	0	0	0	0	0	0	0
CLIC1	0.804459197436	0.804459197436	0.544616293447	0.544616293447	0.423972893597	0.423972893597	0.525669741654	0.525669741654	0.378758459317	0.378758459317	0.465689034222	0.465689034222	0.0611594366816	0	0	0	0	0	0	0	0	0	0	0	0	0
EXD3	1.00356977341	1.00356977341	0.91616787476	0.91616787476	0.261964629462	0.261964629462	-0.364989999898	-0.364989999898	-0.446229212224	-0.446229212224	0.0881810688868	0.0881810688868	0.493920217111	0	0	0	0	0	0	0	0	0	0	0	0	0
STC2	0.347840794711	0.347840794711	1.66292649297	1.66292649297	-0.743329528049	-0.743329528049	-0.293922022629	-0.293922022629	-0.357751794774	-0.357751794774	0.242191644754	0.242191644754	3.36913874595	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP4	-0.1128586972	-0.1128586972	0.0688704678724	0.0688704678724	-0.0206054417517	-0.0206054417517	0.0679955362096	0.0679955362096	-0.290267720738	-0.290267720738	-0.168209095155	-0.168209095155	-0.23644947989	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP3	0.064728463165	0.064728463165	0.133037876516	0.133037876516	-0.0106031244631	-0.0106031244631	-0.336665446971	-0.336665446971	0.785650344288	0.785650344288	-1.07592885454	-1.07592885454	-0.879224629874	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP2	0.246807800738	0.246807800738	-0.969397169387	-0.969397169387	-0.426608482139	-0.426608482139	1.98437236405	1.98437236405	0.389850840129	0.389850840129	-0.127277001841	-0.127277001841	-0.0191033240549	0	0	0	0	0	0	0	0	0	0	0	0	0
ROBO2	3.2764270134	3.2764270134	-1.54608607121	-1.54608607121	4.28382477533	4.28382477533	-2.06753096095	-2.06753096095	-0.739539540351	-0.739539540351	2.33512337686	2.33512337686	-1.58301226138	0	0	0	0	0	0	0	0	0	0	0	0	0
CYFIP2	-0.804663304348	-0.804663304348	0.0219942576848	0.0219942576848	1.67276090688	1.67276090688	2.04470160366	2.04470160366	-0.287523191124	-0.287523191124	0.402952865083	0.402952865083	1.41853036088	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNE	-0.693585655823	-0.693585655823	-0.250425980406	-0.250425980406	-1.51537658378	-1.51537658378	-1.94932409252	-1.94932409252	-0.407674501912	-0.407674501912	-0.0928861255361	-0.0928861255361	-0.504862973363	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC87	1.99650136674	1.99650136674	0.915195240513	0.915195240513	2.02283892211	2.02283892211	3.09257070104	3.09257070104	1.66624215906	1.66624215906	1.88051267443	1.88051267443	2.14302470267	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	-9.47765540328	-9.47765540328	-6.1508834338	-6.1508834338	-5.17765339022	-5.17765339022	-6.22462388337	-6.22462388337	-9.60148523132	-9.60148523132	-10.1278555668	-10.1278555668	-7.37880497531	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXL4	-0.624606764518	-0.624606764518	-0.308442953893	-0.308442953893	-0.68806155891	-0.68806155891	0.316184585898	0.316184585898	-0.598196885482	-0.598196885482	-0.80923742567	-0.80923742567	-1.54789266013	0	0	0	0	0	0	0	0	0	0	0	0	0
DPPA2	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	-11.8319947127	0	0	0	0	0	0	0	0	0	0	0	0	0
FH	0.00638361455274	0.00638361455274	-0.204522783564	-0.204522783564	0.556830917437	0.556830917437	-0.26366661208	-0.26366661208	0.541427918165	0.541427918165	0.292568986458	0.292568986458	-0.0893305565051	0	0	0	0	0	0	0	0	0	0	0	0	0
DEK	-0.999334135753	-0.999334135753	-0.53779545312	-0.53779545312	-0.641463612102	-0.641463612102	-0.461327897885	-0.461327897885	0.035944689724	0.035944689724	-0.616485294304	-0.616485294304	-1.30177802042	0	0	0	0	0	0	0	0	0	0	0	0	0
SPRYD5	-14.7185676118	-14.7185676118	-14.7185676118	-14.7185676118	-14.7185676118	-14.7185676118	4.61703427777	4.61703427777	-14.7185676118	-14.7185676118	-14.7185676118	-14.7185676118	-14.7185676118	0	0	0	0	0	0	0	0	0	0	0	0	0
DPPA4	1.05974795274	1.05974795274	1.56342348516	1.56342348516	2.03784624366	2.03784624366	-0.847953310727	-0.847953310727	0.14461131188	0.14461131188	-0.474955058741	-0.474955058741	0.274082003836	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHDC9	1.76505529199	1.76505529199	1.56539708016	1.56539708016	1.63445299897	1.63445299897	1.50487492834	1.50487492834	2.08222125077	2.08222125077	2.30620292061	2.30620292061	1.86933185529	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHDC4	0.121446381965	0.121446381965	0.675343588571	0.675343588571	0.253576118208	0.253576118208	-0.2813685246	-0.2813685246	-0.354967749746	-0.354967749746	0.832777081738	0.832777081738	0.0709138561627	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHDC5	-0.668164628257	-0.668164628257	-0.361123945319	-0.361123945319	-0.737771156663	-0.737771156663	0.141725447989	0.141725447989	-0.0928754340558	-0.0928754340558	-0.197373066433	-0.197373066433	-0.49632958844	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHDC2	-0.439045741454	-0.439045741454	0.230509159896	0.230509159896	0.461357185622	0.461357185622	-0.251907805282	-0.251907805282	-0.379699863959	-0.379699863959	-0.239694223528	-0.239694223528	-0.268011258513	0	0	0	0	0	0	0	0	0	0	0	0	0
